Subj,Rect,Contents,Color,RT,x_coor,y_coor,time,project_id
Ellipse,"[515.0807, 333.7866, 532.4937, 350.2774]",Walking,"[1.0, 0.6, 0.8]",,523.7872,342.032,10:00,1
Ellipse,"[534.3548, 324.8909, 551.7677, 341.3817]",Walking,"[1.0, 0.6, 0.8]",,543.0612,333.1363,10:00,1
Ellipse,"[532.1309, 296.7211, 549.5438, 313.2119]",Walking,"[1.0, 0.6, 0.8]",,540.8374,304.9665,10:00,1
Ellipse,"[550.6636, 296.7211, 568.0765, 313.2119]",Walking,"[1.0, 0.6, 0.8]",,559.37,304.9665,10:00,1
Ellipse,"[602.5553, 306.3582, 619.9682, 322.849]",Walking,"[1.0, 0.6, 0.8]",,611.2618,314.6036,10:00,1
Ellipse,"[627.0185, 315.2539, 644.4314, 331.7447]",Walking,"[1.0, 0.6, 0.8]",,635.725,323.4993,10:00,1
Ellipse,"[644.8099, 339.7171, 662.2228, 356.2079]",Walking,"[1.0, 0.6, 0.8]",,653.5163,347.9625,10:00,1
Ellipse,"[644.8099, 345.6476, 662.2228, 362.1384]",Walking,"[1.0, 0.6, 0.8]",,653.5163,353.893,10:00,1
Ellipse,"[615.1575, 290.7906, 632.5704, 307.2815]",Getting water,"[1.0, 0.6, 0.8]",,623.8639,299.036,10:00,1
Ellipse,"[604.0379, 282.6363, 621.4508, 299.1271]",Getting water,"[1.0, 0.6, 0.8]",,612.7443,290.8817,10:00,1
Ellipse,"[555.1115, 279.671, 572.5244, 296.1618]",Getting water,"[1.0, 0.6, 0.8]",,563.8179,287.9164,10:00,1
Ellipse,"[524.7178, 282.6363, 542.1307, 299.1271]",Getting water,"[1.0, 0.6, 0.8]",,533.4243,290.8817,10:00,1
Ellipse,"[622.5706, 287.8254, 639.9835, 304.3162]",Getting water,"[1.0, 0.6, 0.8]",,631.2771,296.0708,10:00,1
Ellipse,"[517.3047, 254.4665, 534.7176, 270.9573]",Getting water,"[1.0, 0.6, 0.8]",,526.0112,262.7119,10:00,1
Ellipse,"[495.8067, 248.536, 513.2196, 265.0268]",Getting water,"[1.0, 0.6, 0.8]",,504.5131,256.7814,10:00,1
Ellipse,"[569.9377, 248.536, 587.3506, 265.0268]",Getting water,"[1.0, 0.6, 0.8]",,578.6441,256.7814,10:00,1
Ellipse,"[575.8682, 251.5013, 593.2811, 267.9921]",Getting water,"[1.0, 0.6, 0.8]",,584.5747,259.7467,10:00,1
Ellipse,"[509.8916, 258.9143, 527.3045, 275.4052]",Getting water,"[1.0, 0.6, 0.8]",,518.598,267.1598,10:00,1
Ellipse,"[451.3282, 221.1076, 468.7411, 237.5984]",Getting water,"[1.0, 0.6, 0.8]",,460.0346,229.353,10:00,1
Ellipse,"[418.7105, 233.7098, 436.1234, 250.2006]",Getting water,"[1.0, 0.6, 0.8]",,427.417,241.9552,10:00,1
Ellipse,"[406.8496, 233.7098, 424.2625, 250.2006]",Getting water,"[1.0, 0.6, 0.8]",,415.5561,241.9552,10:00,1
Ellipse,"[406.8496, 233.7098, 424.2625, 250.2006]",Getting water,"[1.0, 0.6, 0.8]",,415.5561,241.9552,10:00,1
Ellipse,"[424.641, 293.0146, 442.0539, 309.5054]",Getting water,"[1.0, 0.6, 0.8]",,433.3474,301.26,10:00,1
Ellipse,"[389.0581, 295.2385, 406.471, 311.7293]",Getting water,"[1.0, 0.6, 0.8]",,397.7645,303.4839,10:00,1
Ellipse,"[560.3007, 155.131, 577.7134, 171.6216]",Using a phone,"[1.0, 0.4, 0.0]",,569.007,163.3763,10:00,1
Ellipse,"[560.3007, 155.8723, 577.7134, 172.3629]",Using a phone,"[1.0, 0.4, 0.0]",,569.007,164.1176,10:00,1
Ellipse,"[603.2966, 178.1116, 620.7094, 194.6022]",Using a phone,"[1.0, 0.4, 0.0]",,612.003,186.3569,10:00,1
Ellipse,"[629.2424, 186.266, 646.6552, 202.7566]",Using a phone,"[1.0, 0.4, 0.0]",,637.9488,194.5113,10:00,1
Ellipse,"[598.1074, 241.1229, 615.5202, 257.6135]",Using a phone,"[1.0, 0.4, 0.0]",,606.8138,249.3682,10:00,1
Ellipse,"[301.5836, 350.0954, 318.9965, 366.5861]",Working ,"[1.0, 0.0, 0.0]",,310.2901,358.3407,10:00,1
Ellipse,"[301.5836, 350.0954, 318.9965, 366.5861]",Working ,"[1.0, 0.0, 0.0]",,310.2901,358.3407,10:00,1
Ellipse,"[301.5836, 350.0954, 318.9965, 366.5861]",Working ,"[1.0, 0.0, 0.0]",,310.2901,358.3407,10:00,1
Ellipse,"[329.0121, 350.0954, 346.425, 366.5861]",Working ,"[1.0, 0.0, 0.0]",,337.7185,358.3407,10:00,1
Ellipse,"[331.9773, 350.8367, 349.3902, 367.3274]",Working ,"[1.0, 0.0, 0.0]",,340.6838,359.082,10:00,1
Ellipse,"[326.7881, 347.8715, 344.201, 364.3622]",Working ,"[1.0, 0.0, 0.0]",,335.4946,356.1168,10:00,1
Ellipse,"[291.2053, 350.8367, 308.6182, 367.3274]",Working ,"[1.0, 0.0, 0.0]",,299.9117,359.082,10:00,1
Ellipse,"[319.3751, 342.6823, 336.788, 359.173]",Working ,"[1.0, 0.0, 0.0]",,328.0815,350.9276,10:00,1
Ellipse,"[372.7493, 335.2692, 390.1622, 351.7599]",Working ,"[1.0, 0.0, 0.0]",,381.4557,343.5145,10:00,1
Ellipse,"[405.3669, 340.4584, 422.7798, 356.9491]",Working ,"[1.0, 0.0, 0.0]",,414.0734,348.7038,10:00,1
Ellipse,"[437.9846, 341.1997, 455.3975, 357.6904]",Working ,"[1.0, 0.0, 0.0]",,446.6911,349.4451,10:00,1
Ellipse,"[433.5367, 343.4236, 450.9496, 359.9143]",Working ,"[1.0, 0.0, 0.0]",,442.2432,351.6689,10:00,1
Ellipse,"[320.8577, 344.9063, 338.2706, 361.3969]",Working ,"[1.0, 0.0, 0.0]",,329.5642,353.1516,10:00,1
Ellipse,"[320.8577, 344.9063, 338.2706, 361.3969]",Working ,"[1.0, 0.0, 0.0]",,329.5642,353.1516,10:00,1
Ellipse,"[418.7105, 346.3889, 436.1234, 362.8796]",Working ,"[1.0, 0.0, 0.0]",,427.417,354.6342,10:00,1
Ellipse,"[418.7105, 346.3889, 436.1234, 362.8796]",Working ,"[1.0, 0.0, 0.0]",,427.417,354.6342,10:00,1
Ellipse,"[302.3249, 346.3889, 319.7378, 362.8796]",Working ,"[1.0, 0.0, 0.0]",,311.0313,354.6342,10:00,1
Ellipse,"[302.3249, 346.3889, 319.7378, 362.8796]",Working ,"[1.0, 0.0, 0.0]",,311.0313,354.6342,10:00,1
Ellipse,"[302.3249, 346.3889, 319.7378, 362.8796]",Working ,"[1.0, 0.0, 0.0]",,311.0313,354.6342,10:00,1
Ellipse,"[344.5796, 347.1302, 361.9925, 363.6209]",Working ,"[1.0, 0.0, 0.0]",,353.2861,355.3755,10:00,1
Ellipse,"[344.5796, 347.1302, 361.9925, 363.6209]",Working ,"[1.0, 0.0, 0.0]",,353.2861,355.3755,10:00,1
Ellipse,"[344.5796, 347.1302, 361.9925, 363.6209]",Working ,"[1.0, 0.0, 0.0]",,353.2861,355.3755,10:00,1
Ellipse,"[340.873, 350.8367, 358.2859, 367.3274]",Working ,"[1.0, 0.0, 0.0]",,349.5795,359.082,10:00,1
Ellipse,"[340.873, 350.8367, 358.2859, 367.3274]",Working ,"[1.0, 0.0, 0.0]",,349.5795,359.082,10:00,1
Ellipse,"[340.873, 350.8367, 358.2859, 367.3274]",Working ,"[1.0, 0.0, 0.0]",,349.5795,359.082,10:00,1
Ellipse,"[340.873, 350.8367, 358.2859, 367.3274]",Working ,"[1.0, 0.0, 0.0]",,349.5795,359.082,10:00,1
Ellipse,"[356.4405, 343.4236, 373.8534, 359.9143]",Working ,"[1.0, 0.0, 0.0]",,365.147,351.6689,10:00,1
Ellipse,"[356.4405, 343.4236, 373.8534, 359.9143]",Working ,"[1.0, 0.0, 0.0]",,365.147,351.6689,10:00,1
Ellipse,"[356.4405, 343.4236, 373.8534, 359.9143]",Working ,"[1.0, 0.0, 0.0]",,365.147,351.6689,10:00,1
Ellipse,"[356.4405, 343.4236, 373.8534, 359.9143]",Working ,"[1.0, 0.0, 0.0]",,365.147,351.6689,10:00,1
Ellipse,"[414.2627, 347.8715, 431.6756, 364.3622]",Working ,"[1.0, 0.0, 0.0]",,422.9692,356.1168,10:00,1
Ellipse,"[414.2627, 347.8715, 431.6756, 364.3622]",Working ,"[1.0, 0.0, 0.0]",,422.9692,356.1168,10:00,1
Ellipse,"[414.2627, 347.8715, 431.6756, 364.3622]",Working ,"[1.0, 0.0, 0.0]",,422.9692,356.1168,10:00,1
Ellipse,"[414.2627, 347.8715, 431.6756, 364.3622]",Working ,"[1.0, 0.0, 0.0]",,422.9692,356.1168,10:00,1
Ellipse,"[377.9385, 343.4236, 395.3514, 359.9143]",Working ,"[1.0, 0.0, 0.0]",,386.6449,351.6689,10:00,1
Ellipse,"[357.9232, 349.3541, 375.3361, 365.8448]",Working ,"[1.0, 0.0, 0.0]",,366.6296,357.5995,10:00,1
Ellipse,"[401.6604, 349.3541, 419.0733, 365.8448]",Working ,"[1.0, 0.0, 0.0]",,410.3668,357.5995,10:00,1
Ellipse,"[398.6952, 349.3541, 416.1081, 365.8448]",Working ,"[1.0, 0.0, 0.0]",,407.4017,357.5995,10:00,1
Ellipse,"[384.6103, 349.3541, 402.0232, 365.8448]",Working ,"[1.0, 0.0, 0.0]",,393.3167,357.5995,10:00,1
Ellipse,"[341.6143, 347.1302, 359.0273, 363.6209]",Working ,"[1.0, 0.0, 0.0]",,350.3208,355.3755,10:00,1
Ellipse,"[311.9619, 352.3193, 329.3748, 368.8102]",Talking,"[1.0, 0.6, 0.0]",,320.6684,360.5648,10:00,1
Ellipse,"[311.9619, 351.578, 329.3748, 368.0689]",Talking,"[1.0, 0.6, 0.0]",,320.6684,359.8234,10:00,1
Ellipse,"[330.4947, 349.3541, 347.9076, 365.845]",Talking,"[1.0, 0.6, 0.0]",,339.2011,357.5996,10:00,1
Ellipse,"[336.4252, 348.6128, 353.838, 365.1037]",Talking,"[1.0, 0.6, 0.0]",,345.1316,356.8582,10:00,1
Ellipse,"[356.4405, 347.1302, 373.8534, 363.6211]",Talking,"[1.0, 0.6, 0.0]",,365.147,355.3757,10:00,1
Ellipse,"[361.6297, 347.1302, 379.0426, 363.6211]",Talking,"[1.0, 0.6, 0.0]",,370.3361,355.3757,10:00,1
Ellipse,"[382.3864, 348.6128, 399.7992, 365.1037]",Talking,"[1.0, 0.6, 0.0]",,391.0928,356.8582,10:00,1
Ellipse,"[385.3516, 347.8715, 402.7645, 364.3624]",Talking,"[1.0, 0.6, 0.0]",,394.058,356.1169,10:00,1
Ellipse,"[351.9927, 348.6128, 369.4055, 365.1037]",Talking,"[1.0, 0.6, 0.0]",,360.6991,356.8582,10:00,1
Ellipse,"[584.0225, 166.992, 601.4354, 183.4828]",Talking,"[1.0, 0.6, 0.0]",,592.7289,175.2374,10:00,1
Ellipse,"[584.0225, 167.7333, 601.4354, 184.2242]",Talking,"[1.0, 0.6, 0.0]",,592.7289,175.9787,10:00,1
Ellipse,"[569.1964, 200.3509, 586.6092, 216.8418]",Talking,"[1.0, 0.6, 0.0]",,577.9028,208.5964,10:00,1
Ellipse,"[580.316, 251.5013, 597.7288, 267.9921]",Talking,"[1.0, 0.6, 0.0]",,589.0224,259.7467,10:00,1
Ellipse,"[564.0072, 256.6904, 581.42, 273.1813]",Talking,"[1.0, 0.6, 0.0]",,572.7136,264.9359,10:00,1
Ellipse,"[555.8528, 256.6904, 573.2656, 273.1813]",Talking,"[1.0, 0.6, 0.0]",,564.5592,264.9359,10:00,1
Ellipse,"[555.1115, 256.6904, 572.5243, 273.1813]",Talking,"[1.0, 0.6, 0.0]",,563.8179,264.9359,10:00,1
Ellipse,"[549.9223, 243.3468, 567.3351, 259.8377]",Talking,"[1.0, 0.6, 0.0]",,558.6287,251.5922,10:00,1
Ellipse,"[580.316, 257.4317, 597.7288, 273.9226]",Talking,"[1.0, 0.6, 0.0]",,589.0224,265.6771,10:00,1
Ellipse,"[583.2813, 267.8101, 600.6941, 284.3009]",Talking,"[1.0, 0.6, 0.0]",,591.9877,276.0555,10:00,1
Ellipse,"[559.5593, 262.6209, 576.9722, 279.1118]",Talking,"[1.0, 0.6, 0.0]",,568.2658,270.8664,10:00,1
Ellipse,"[515.8806, 443.8329, 533.2934, 460.3238]",Mentoring,"[1.0, 0.0, 1.0]",,524.587,452.0784,11:00,1
Ellipse,"[321.5915, 477.8151, 339.0044, 494.3059]",Working ,"[1.0, 0.0, 0.0]",,330.298,486.0605,11:00,1
Ellipse,"[292.0418, 477.8151, 309.4547, 494.3059]",Working ,"[1.0, 0.0, 0.0]",,300.7482,486.0605,11:00,1
Ellipse,"[296.4742, 478.5538, 313.8871, 495.0446]",Talking,"[1.0, 0.6, 0.0]",,305.1807,486.7992,11:00,1
Ellipse,"[486.3309, 213.3455, 503.7438, 229.8362]",Eating,"[1.0, 0.6, 0.8]",,495.0374,221.5908,11:00,1
Ellipse,"[521.0518, 463.779, 538.4646, 480.2697]",Eating,"[1.0, 0.6, 0.8]",,529.7582,472.0244,11:00,1
Ellipse,"[520.313, 472.6439, 537.7258, 489.1346]",Eating,"[1.0, 0.6, 0.8]",,529.0194,480.8892,11:00,1
Ellipse,"[329.7176, 287.9584, 347.1305, 304.4491]",Eating,"[1.0, 0.6, 0.8]",,338.424,296.2038,11:00,1
Ellipse,"[350.4024, 288.6971, 367.8152, 305.1879]",Eating,"[1.0, 0.6, 0.8]",,359.1088,296.9425,11:00,1
Ellipse,"[334.8888, 299.0395, 352.3016, 315.5301]",Using a phone,"[1.0, 0.4, 0.0]",,343.5952,307.2848,11:00,1
Ellipse,"[303.8616, 304.2107, 321.2744, 320.7013]",Using a phone,"[1.0, 0.4, 0.0]",,312.568,312.456,11:00,1
Ellipse,"[294.258, 305.6882, 311.6708, 322.1788]",Using a phone,"[1.0, 0.4, 0.0]",,302.9644,313.9335,11:00,1
Ellipse,"[336.0894, 478.393, 353.5023, 494.8838]",Working ,"[1.0, 0.0, 0.0]",,344.7958,486.6384,11:00,1
Ellipse,"[326.7397, 477.7252, 344.1526, 494.2159]",Working ,"[1.0, 0.0, 0.0]",,335.4461,485.9706,11:00,1
Ellipse,"[334.4198, 478.0591, 351.8327, 494.5499]",Working ,"[1.0, 0.0, 0.0]",,343.1263,486.3045,11:00,1
Ellipse,"[375.8256, 485.0714, 393.2385, 501.5621]",Working ,"[1.0, 0.0, 0.0]",,384.5321,493.3167,11:00,1
Ellipse,"[325.7379, 479.3947, 343.1508, 495.8855]",Working ,"[1.0, 0.0, 0.0]",,334.4443,487.6401,11:00,1
Ellipse,"[301.6958, 486.407, 319.1087, 502.8978]",Working ,"[1.0, 0.0, 0.0]",,310.4022,494.6524,11:00,1
Ellipse,"[299.0245, 485.4053, 316.4374, 501.8961]",Working ,"[1.0, 0.0, 0.0]",,307.731,493.6507,11:00,1
Ellipse,"[396.1946, 479.0608, 413.6075, 495.5516]",Working ,"[1.0, 0.0, 0.0]",,404.901,487.3062,11:00,1
Ellipse,"[402.2051, 478.7269, 419.618, 495.2177]",Working ,"[1.0, 0.0, 0.0]",,410.9116,486.9723,11:00,1
Ellipse,"[424.9116, 477.3912, 442.3245, 493.882]",Working ,"[1.0, 0.0, 0.0]",,433.6181,485.6366,11:00,1
Ellipse,"[434.5952, 475.7216, 452.0081, 492.2124]",Working ,"[1.0, 0.0, 0.0]",,443.3016,483.967,11:00,1
Ellipse,"[356.4584, 476.0556, 373.8713, 492.5464]",Working ,"[1.0, 0.0, 0.0]",,365.1649,484.301,11:00,1
Ellipse,"[356.1245, 476.0556, 373.5374, 492.5464]",Working ,"[1.0, 0.0, 0.0]",,364.831,484.301,11:00,1
Ellipse,"[306.0367, 479.3947, 323.4496, 495.8855]",Working ,"[1.0, 0.0, 0.0]",,314.7432,487.6401,11:00,1
Ellipse,"[629.2424, 186.266, 646.6552, 202.7566]",Using a phone,"[1.0, 0.4, 0.0]",,637.9488,194.5113,11:00,1
Ellipse,"[301.5836, 350.0954, 318.9965, 366.5861]",Working ,"[1.0, 0.0, 0.0]",,310.2901,358.3407,11:00,1
Ellipse,"[301.5836, 350.0954, 318.9965, 366.5861]",Working ,"[1.0, 0.0, 0.0]",,310.2901,358.3407,11:00,1
Ellipse,"[301.5836, 350.0954, 318.9965, 366.5861]",Working ,"[1.0, 0.0, 0.0]",,310.2901,358.3407,11:00,1
Ellipse,"[329.0121, 350.0954, 346.425, 366.5861]",Working ,"[1.0, 0.0, 0.0]",,337.7185,358.3407,11:00,1
Ellipse,"[331.9773, 350.8367, 349.3902, 367.3274]",Working ,"[1.0, 0.0, 0.0]",,340.6838,359.082,11:00,1
Ellipse,"[326.7881, 347.8715, 344.201, 364.3622]",Working ,"[1.0, 0.0, 0.0]",,335.4946,356.1168,11:00,1
Ellipse,"[291.2053, 350.8367, 308.6182, 367.3274]",Working ,"[1.0, 0.0, 0.0]",,299.9117,359.082,11:00,1
Ellipse,"[319.3751, 342.6823, 336.788, 359.173]",Working ,"[1.0, 0.0, 0.0]",,328.0815,350.9276,11:00,1
Ellipse,"[320.8577, 344.9063, 338.2706, 361.3969]",Working ,"[1.0, 0.0, 0.0]",,329.5642,353.1516,11:00,1
Ellipse,"[320.8577, 344.9063, 338.2706, 361.3969]",Working ,"[1.0, 0.0, 0.0]",,329.5642,353.1516,11:00,1
Ellipse,"[302.3249, 346.3889, 319.7378, 362.8796]",Working ,"[1.0, 0.0, 0.0]",,311.0313,354.6342,11:00,1
Ellipse,"[302.3249, 346.3889, 319.7378, 362.8796]",Working ,"[1.0, 0.0, 0.0]",,311.0313,354.6342,11:00,1
Ellipse,"[302.3249, 346.3889, 319.7378, 362.8796]",Working ,"[1.0, 0.0, 0.0]",,311.0313,354.6342,11:00,1
Ellipse,"[344.5796, 347.1302, 361.9925, 363.6209]",Working ,"[1.0, 0.0, 0.0]",,353.2861,355.3755,11:00,1
Ellipse,"[344.5796, 347.1302, 361.9925, 363.6209]",Working ,"[1.0, 0.0, 0.0]",,353.2861,355.3755,11:00,1
Ellipse,"[344.5796, 347.1302, 361.9925, 363.6209]",Working ,"[1.0, 0.0, 0.0]",,353.2861,355.3755,11:00,1
Ellipse,"[340.873, 350.8367, 358.2859, 367.3274]",Working ,"[1.0, 0.0, 0.0]",,349.5795,359.082,11:00,1
Ellipse,"[340.873, 350.8367, 358.2859, 367.3274]",Working ,"[1.0, 0.0, 0.0]",,349.5795,359.082,11:00,1
Ellipse,"[340.873, 350.8367, 358.2859, 367.3274]",Working ,"[1.0, 0.0, 0.0]",,349.5795,359.082,11:00,1
Ellipse,"[340.873, 350.8367, 358.2859, 367.3274]",Working ,"[1.0, 0.0, 0.0]",,349.5795,359.082,11:00,1
Ellipse,"[356.4405, 343.4236, 373.8534, 359.9143]",Working ,"[1.0, 0.0, 0.0]",,365.147,351.6689,11:00,1
Ellipse,"[356.4405, 343.4236, 373.8534, 359.9143]",Working ,"[1.0, 0.0, 0.0]",,365.147,351.6689,11:00,1
Ellipse,"[356.4405, 343.4236, 373.8534, 359.9143]",Working ,"[1.0, 0.0, 0.0]",,365.147,351.6689,11:00,1
Ellipse,"[356.4405, 343.4236, 373.8534, 359.9143]",Working ,"[1.0, 0.0, 0.0]",,365.147,351.6689,11:00,1
Ellipse,"[341.6143, 347.1302, 359.0273, 363.6209]",Working ,"[1.0, 0.0, 0.0]",,350.3208,355.3755,11:00,1
Ellipse,"[311.9619, 352.3193, 329.3748, 368.8102]",Talking,"[1.0, 0.6, 0.0]",,320.6684,360.5648,11:00,1
Ellipse,"[311.9619, 351.578, 329.3748, 368.0689]",Talking,"[1.0, 0.6, 0.0]",,320.6684,359.8234,11:00,1
Ellipse,"[330.4947, 349.3541, 347.9076, 365.845]",Talking,"[1.0, 0.6, 0.0]",,339.2011,357.5996,11:00,1
Ellipse,"[336.4252, 348.6128, 353.838, 365.1037]",Talking,"[1.0, 0.6, 0.0]",,345.1316,356.8582,11:00,1
Ellipse,"[356.4405, 347.1302, 373.8534, 363.6211]",Talking,"[1.0, 0.6, 0.0]",,365.147,355.3757,11:00,1
Ellipse,"[351.9927, 348.6128, 369.4055, 365.1037]",Talking,"[1.0, 0.6, 0.0]",,360.6991,356.8582,11:00,1
Ellipse,"[378.8589, 349.8206, 396.2718, 366.3114]",Working ,"[1.0, 0.0, 0.0]",,387.5653,358.066,11:00,1
Ellipse,"[387.8912, 349.8206, 405.3041, 366.3114]",Working ,"[1.0, 0.0, 0.0]",,396.5977,358.066,11:00,1
Ellipse,"[429.1819, 349.8206, 446.5948, 366.3114]",Working ,"[1.0, 0.0, 0.0]",,437.8884,358.066,11:00,1
Ellipse,"[439.5046, 349.8206, 456.9175, 366.3114]",Working ,"[1.0, 0.0, 0.0]",,448.2111,358.066,11:00,1
Ellipse,"[440.795, 351.1109, 458.2079, 367.6017]",Working ,"[1.0, 0.0, 0.0]",,449.5014,359.3563,11:00,1
Ellipse,"[359.5038, 369.1756, 376.9167, 385.6664]",Working ,"[1.0, 0.0, 0.0]",,368.2102,377.421,11:00,1
Ellipse,"[316.9227, 374.337, 334.3356, 390.8278]",Working ,"[1.0, 0.0, 0.0]",,325.6291,382.5824,11:00,1
Ellipse,"[310.471, 362.7239, 327.8839, 379.2147]",Working ,"[1.0, 0.0, 0.0]",,319.1775,370.9693,11:00,1
Ellipse,"[377.5685, 340.7882, 394.9814, 357.279]",Working ,"[1.0, 0.0, 0.0]",,386.2749,349.0336,11:00,1
Ellipse,"[408.5366, 339.4979, 425.9495, 355.9887]",Working ,"[1.0, 0.0, 0.0]",,417.2431,347.7433,11:00,1
Ellipse,"[362.0845, 347.2399, 379.4974, 363.7307]",Working ,"[1.0, 0.0, 0.0]",,370.791,355.4853,11:00,1
Ellipse,"[364.6652, 351.1109, 382.0781, 367.6017]",Working ,"[1.0, 0.0, 0.0]",,373.3717,359.3563,11:00,1
Ellipse,"[433.053, 340.7882, 450.4659, 357.279]",Working ,"[1.0, 0.0, 0.0]",,441.7595,349.0336,11:00,1
Ellipse,"[373.6975, 375.6273, 391.1104, 392.1181]",Working ,"[1.0, 0.0, 0.0]",,382.404,383.8727,11:00,1
Ellipse,"[304.0193, 433.6924, 321.4323, 450.1832]",Working ,"[1.0, 0.0, 0.0]",,312.7258,441.9378,11:00,1
Ellipse,"[325.955, 429.8214, 343.368, 446.3122]",Working ,"[1.0, 0.0, 0.0]",,334.6615,438.0668,11:00,1
Ellipse,"[425.3109, 416.9181, 442.7238, 433.4088]",Working ,"[1.0, 0.0, 0.0]",,434.0173,425.1635,11:00,1
Ellipse,"[378.8589, 422.0794, 396.2718, 438.5702]",Working ,"[1.0, 0.0, 0.0]",,387.5653,430.3248,11:00,1
Ellipse,"[306.6, 436.2731, 324.0129, 452.7639]",Working ,"[1.0, 0.0, 0.0]",,315.3065,444.5185,11:00,1
Ellipse,"[288.5353, 438.8538, 305.9482, 455.3446]",Working ,"[1.0, 0.0, 0.0]",,297.2418,447.0992,11:00,1
Ellipse,"[390.4719, 432.4021, 407.8848, 448.8929]",Working ,"[1.0, 0.0, 0.0]",,399.1784,440.6475,11:00,1
Ellipse,"[438.2143, 432.4021, 455.6272, 448.8929]",Working ,"[1.0, 0.0, 0.0]",,446.9207,440.6475,11:00,1
Ellipse,"[372.4072, 431.1118, 389.8201, 447.6025]",Working ,"[1.0, 0.0, 0.0]",,381.1137,439.3572,11:00,1
Ellipse,"[292.4063, 436.2731, 309.8192, 452.7639]",Working ,"[1.0, 0.0, 0.0]",,301.1128,444.5185,11:00,1
Ellipse,"[371.1168, 436.2731, 388.5297, 452.7639]",Working ,"[1.0, 0.0, 0.0]",,379.8233,444.5185,11:00,1
Ellipse,"[382.7299, 436.2731, 400.1428, 452.7639]",Working ,"[1.0, 0.0, 0.0]",,391.4364,444.5185,11:00,1
Ellipse,"[347.8908, 436.2731, 365.3037, 452.7639]",Working ,"[1.0, 0.0, 0.0]",,356.5973,444.5185,11:00,1
Ellipse,"[363.3748, 434.9828, 380.7877, 451.4735]",Working ,"[1.0, 0.0, 0.0]",,372.0812,443.2282,11:00,1
Ellipse,"[426.6013, 428.5311, 444.0142, 445.0219]",Working ,"[1.0, 0.0, 0.0]",,435.3077,436.7765,11:00,1
Ellipse,"[353.0521, 429.8214, 370.465, 446.3122]",Working ,"[1.0, 0.0, 0.0]",,361.7586,438.0668,11:00,1
Ellipse,"[302.729, 429.8214, 320.1419, 446.3122]",Working ,"[1.0, 0.0, 0.0]",,311.4355,438.0668,11:00,1
Ellipse,"[345.3101, 422.0794, 362.723, 438.5702]",Working ,"[1.0, 0.0, 0.0]",,354.0165,430.3248,11:00,1
Ellipse,"[377.5685, 418.2084, 394.9814, 434.6992]",Working ,"[1.0, 0.0, 0.0]",,386.2749,426.4538,11:00,1
Ellipse,"[297.5677, 393.692, 314.9806, 410.1828]",Working ,"[1.0, 0.0, 0.0]",,306.2741,401.9374,11:00,1
Ellipse,"[373.6975, 397.563, 391.1104, 414.0538]",Working ,"[1.0, 0.0, 0.0]",,382.404,405.8084,11:00,1
Ellipse,"[476.9244, 383.3693, 494.3373, 399.8601]",Working ,"[1.0, 0.0, 0.0]",,485.6309,391.6147,11:00,1
Ellipse,"[377.5685, 391.1113, 394.9814, 407.6021]",Working ,"[1.0, 0.0, 0.0]",,386.2749,399.3567,11:00,1
Ellipse,"[342.7294, 392.4017, 360.1423, 408.8925]",Working ,"[1.0, 0.0, 0.0]",,351.4358,400.6471,11:00,1
Ellipse,"[340.1488, 392.4017, 357.5617, 408.8925]",Working ,"[1.0, 0.0, 0.0]",,348.8552,400.6471,11:00,1
Ellipse,"[418.8593, 392.4017, 436.2722, 408.8925]",Working ,"[1.0, 0.0, 0.0]",,427.5657,400.6471,11:00,1
Ellipse,"[305.3097, 402.7244, 322.7226, 419.2151]",Working ,"[1.0, 0.0, 0.0]",,314.0162,410.9697,11:00,1
Ellipse,"[359.5038, 394.9823, 376.9167, 411.4731]",Working ,"[1.0, 0.0, 0.0]",,368.2102,403.2277,11:00,1
Ellipse,"[380.1492, 385.95, 397.5621, 402.4408]",Working ,"[1.0, 0.0, 0.0]",,388.8556,394.1954,11:00,1
Ellipse,"[380.1492, 385.95, 397.5621, 402.4408]",Working ,"[1.0, 0.0, 0.0]",,388.8556,394.1954,11:00,1
Ellipse,"[296.2773, 389.821, 313.6902, 406.3118]",Working ,"[1.0, 0.0, 0.0]",,304.9837,398.0664,11:00,1
Ellipse,"[287.245, 394.9823, 304.6579, 411.4731]",Working ,"[1.0, 0.0, 0.0]",,295.9515,403.2277,11:00,1
Ellipse,"[398.2139, 383.3693, 415.6268, 399.8601]",Working ,"[1.0, 0.0, 0.0]",,406.9203,391.6147,11:00,1
Ellipse,"[430.4723, 388.5307, 447.8852, 405.0215]",Working ,"[1.0, 0.0, 0.0]",,439.1788,396.7761,11:00,1
Ellipse,"[573.6996, 405.305, 591.1125, 421.7958]",Working ,"[1.0, 0.0, 0.0]",,582.4061,413.5504,11:00,1
Ellipse,"[574.9899, 367.8853, 592.4028, 384.3761]",Working ,"[1.0, 0.0, 0.0]",,583.6963,376.1307,11:00,1
Ellipse,"[574.9899, 345.9496, 592.4028, 362.4403]",Working ,"[1.0, 0.0, 0.0]",,583.6963,354.1949,11:00,1
Ellipse,"[580.1513, 379.4983, 597.5642, 395.9891]",Working ,"[1.0, 0.0, 0.0]",,588.8578,387.7437,11:00,1
Ellipse,"[574.9899, 405.305, 592.4028, 421.7958]",Working ,"[1.0, 0.0, 0.0]",,583.6963,413.5504,11:00,1
